Worker_ID,Age,Gender,Education_Level,Gig_Platform,Monthly_Income,Hours_Per_Week,Job_Satisfaction,Mental_Health_Score,Workplace_Support,Job_Security,Career_Growth_Opportunities,Is_Primary_Income_Source,Impact_on_FTE
2479,46,Male,Undergraduate,Upwork,22424,27,4,3.331895378925891,3,4,4,1,1
2480,37,Female,Undergraduate,Upwork,38360,29,3,2.797807137069933,3,4,3,1,1
2481,42,Male,Diploma,Amazon Flex,16396,39,3,3.3610879402891882,3,3,3,1,1
2482,35,Male,Undergraduate,Uber,28185,54,2,1.228278875628099,2,2,3,1,0
2483,49,Female,Postgraduate,Upwork,30587,46,2,2.1122219827574176,3,2,3,1,0
2484,30,Male,Postgraduate,Freelancer,24777,44,2,1.9601913903660069,2,3,3,0,0
2485,32,Male,Undergraduate,Upwork,21163,34,3,4.802087593837706,2,2,2,1,0
2486,49,Female,Postgraduate,Freelancer,26209,40,2,2.6539346371375356,2,3,1,0,0
2487,47,Female,Undergraduate,Uber,43700,24,2,3.099613792207587,2,3,2,1,0
2488,24,Other,High School,Swiggy,40195,44,2,3.890372339556906,3,2,3,1,0
2489,44,Female,Postgraduate,Freelancer,35411,36,3,1.659529366809271,3,3,3,1,1
2490,45,Female,Diploma,Amazon Flex,21700,24,4,3.7489500098067565,4,3,3,0,1
2491,34,Female,High School,Amazon Flex,30151,29,4,4.055325814793917,3,4,3,0,1
2492,37,Male,Undergraduate,Upwork,29272,44,3,4.675870067677279,2,3,2,1,0
2493,34,Female,Undergraduate,Swiggy,28884,49,3,4.758819569678025,4,2,3,0,1
2494,40,Male,Diploma,Freelancer,30758,49,3,3.969659270597898,4,3,4,1,1
2495,46,Female,Undergraduate,Swiggy,26825,54,4,3.5427872194183196,5,4,3,1,1
2496,45,Female,High School,Uber,35893,20,3,3.4728521887789396,2,3,3,0,0
2497,49,Male,Undergraduate,Freelancer,34965,42,3,1.9557506375751026,2,3,3,0,0
2498,34,Male,Diploma,Freelancer,35094,38,2,3.7619526657407723,4,3,3,1,1
2499,36,Female,Undergraduate,Uber,28160,42,3,2.0327844441604266,3,4,3,1,1
2500,34,Male,Postgraduate,Uber,25447,45,4,5.182609355239724,3,4,3,1,1
2501,39,Female,Undergraduate,Amazon Flex,33571,21,2,3.6317106037150153,3,2,2,1,0
2502,44,Female,Undergraduate,Uber,45398,41,4,3.1867769887417157,4,4,3,1,1
2503,24,Female,High School,Uber,38817,52,3,2.153682445940009,3,3,3,1,0
2504,27,Male,Diploma,Swiggy,38050,31,3,0.6743454784174898,2,2,3,0,0
2505,38,Male,Undergraduate,Upwork,33104,53,3,4.680694852487119,3,3,3,1,0
2506,45,Male,Undergraduate,Uber,33595,29,3,3.9803616298264326,3,3,4,1,1
2507,40,Male,Diploma,Upwork,21891,54,3,3.024526895171082,4,3,3,1,1
2508,23,Male,Undergraduate,Uber,35688,21,2,0.7475785020720467,2,3,2,0,0
2509,41,Other,Diploma,Uber,35072,39,3,2.0172794185801894,2,3,2,0,0
2510,38,Male,High School,Upwork,32989,39,2,3.142281532486251,2,3,2,0,0
2511,49,Male,High School,Amazon Flex,29025,33,2,2.9994795845248805,3,2,3,1,0
2512,39,Female,Diploma,Upwork,34446,53,2,3.0135187279887004,2,3,3,1,0
2513,46,Female,Undergraduate,Swiggy,29779,50,2,4.614724613606402,2,3,3,1,0
2514,30,Male,Undergraduate,Swiggy,30297,34,2,1.9801269507634087,2,2,3,1,0
2515,35,Male,Postgraduate,Upwork,51512,24,2,3.3445835864458293,2,2,3,1,0
2516,41,Other,Diploma,Upwork,33250,45,2,1.980421218686568,2,2,3,1,0
2517,24,Female,Postgraduate,Amazon Flex,19527,54,3,5.133534899179578,4,4,4,1,1
2518,32,Male,Undergraduate,Uber,43295,33,4,3.5995760423869245,3,3,4,1,1
2519,30,Male,Diploma,Amazon Flex,38333,51,3,4.779831877927768,2,2,3,0,0
2520,38,Male,Undergraduate,Upwork,39440,28,3,3.201893197183505,3,3,3,1,1
2521,26,Male,High School,Swiggy,25363,41,3,4.253173645092621,3,3,4,0,1
2522,30,Female,Undergraduate,Amazon Flex,36726,20,3,4.33678549117912,3,3,3,0,0
2523,23,Female,Diploma,Amazon Flex,28219,28,3,3.0266418752394157,3,3,3,1,1
2524,34,Female,High School,Swiggy,41235,46,2,2.3806934336075294,3,2,2,1,0
2525,24,Female,High School,Uber,39095,28,3,1.261279697787173,2,3,3,1,0
2526,32,Female,High School,Uber,40434,21,3,3.8949643291204734,3,3,3,0,1
2527,40,Female,Undergraduate,Amazon Flex,29358,33,2,3.6220401757861413,2,3,2,1,0
2528,36,Female,High School,Freelancer,24017,45,3,4.635647995817855,4,3,4,0,1
2529,41,Female,Undergraduate,Upwork,56994,30,3,4.423926275372437,3,3,3,1,1
2530,45,Female,Diploma,Upwork,42060,40,4,4.747668192450976,3,4,3,1,1
2531,25,Female,High School,Upwork,28128,53,2,2.773611247403303,2,2,2,0,0
2532,37,Male,Undergraduate,Uber,29130,21,2,0.2815243300428505,2,2,2,1,0
2533,49,Male,Undergraduate,Uber,28433,46,3,3.1064943559146454,2,3,3,1,0
2534,25,Male,Diploma,Uber,33439,33,3,3.993111095484202,3,3,4,1,1
2535,45,Female,Undergraduate,Freelancer,25610,22,3,3.142459780896975,3,3,3,0,1
2536,30,Other,Undergraduate,Swiggy,37815,52,2,3.3797949204842994,2,2,2,0,0
2537,42,Female,Undergraduate,Swiggy,28922,45,2,3.515975557172183,2,2,3,0,0
2538,31,Male,Undergraduate,Amazon Flex,33886,54,3,3.9399397660785573,3,2,2,1,0
2539,36,Female,Postgraduate,Swiggy,28815,30,3,2.9978615887960207,4,4,4,1,1
2540,49,Male,Postgraduate,Uber,51058,29,4,1.9003817259008535,3,4,3,0,1
2541,40,Female,Undergraduate,Upwork,28680,53,4,3.861391216906155,4,3,3,1,1
2542,46,Male,Diploma,Upwork,38828,52,3,4.626256412570511,4,4,3,1,1
2543,29,Female,Postgraduate,Swiggy,38062,50,4,2.1844193431720145,3,3,3,1,1
2544,34,Female,Undergraduate,Freelancer,23130,22,3,2.67720579251907,4,3,3,1,1
2545,43,Female,Postgraduate,Freelancer,24736,39,4,2.834388447388344,3,4,3,0,1
2546,40,Female,Undergraduate,Freelancer,19997,45,3,2.17850820897767,2,3,3,0,0
2547,24,Female,Diploma,Upwork,27039,39,3,4.733267917511203,3,4,3,0,1
2548,42,Female,Undergraduate,Freelancer,46490,20,2,-0.7141031468849457,3,3,2,1,0
2549,37,Male,High School,Upwork,36295,25,3,5.543350471514037,2,2,2,0,0
2550,31,Female,High School,Uber,33197,54,3,2.3136377230889726,3,4,3,1,1
2551,32,Male,Diploma,Uber,30327,46,3,3.500096231936205,4,4,4,0,1
2552,38,Male,Undergraduate,Upwork,32262,48,3,1.9628119356559632,3,3,3,1,1
2553,23,Female,Diploma,Amazon Flex,34297,49,3,4.993607654718418,4,3,3,0,1
2554,42,Other,Postgraduate,Freelancer,33296,52,3,1.628232948266242,3,3,2,1,0
2555,26,Male,Undergraduate,Amazon Flex,25827,45,3,3.5770577083064548,3,3,3,1,1
2556,32,Female,Postgraduate,Upwork,28723,49,4,4.995170843627063,3,4,3,0,1
2557,22,Male,Postgraduate,Freelancer,26244,28,3,3.299936424567019,4,4,3,1,1
2558,39,Female,Diploma,Swiggy,29088,45,2,2.316844944010606,2,2,2,0,0
2559,33,Female,Diploma,Uber,33692,22,3,3.1384215711873678,2,3,2,0,0
2560,30,Male,Postgraduate,Uber,41927,27,2,2.4798221388767936,3,3,2,1,0
2561,24,Male,Undergraduate,Amazon Flex,25214,30,4,3.8247692551627193,4,4,4,0,1
2562,41,Male,Diploma,Swiggy,34131,38,2,3.3315579987701525,2,2,3,0,0
2563,34,Female,Diploma,Upwork,29953,27,3,2.8379232006275315,3,3,2,0,0
2564,24,Male,Postgraduate,Upwork,35055,39,4,2.19225630003032,3,3,3,0,1
2565,49,Female,Diploma,Freelancer,37810,36,3,3.4695299928691585,4,3,3,1,1
2566,36,Female,Diploma,Swiggy,35382,28,3,2.8034609645207693,3,3,4,0,1
2567,45,Male,High School,Uber,22452,51,4,1.9765340047009743,3,4,3,0,1
2568,39,Male,Postgraduate,Uber,32573,47,4,4.47569730484638,4,3,4,0,1
2569,23,Female,Undergraduate,Swiggy,35794,23,2,2.3056446493043468,2,3,2,1,0
2570,28,Female,Undergraduate,Upwork,29462,23,3,4.557332388683498,3,3,3,1,1
2571,31,Male,Diploma,Freelancer,30526,47,4,1.9965302146584663,3,3,4,1,1
2572,49,Male,Postgraduate,Amazon Flex,25127,25,3,2.701545367694776,2,2,2,1,0
2573,38,Female,Undergraduate,Amazon Flex,23601,52,3,2.178215274797326,4,4,3,0,1
2574,45,Female,High School,Swiggy,22121,35,2,2.360437658457043,2,2,3,1,0
2575,42,Female,Postgraduate,Freelancer,23403,49,3,4.7957041092763175,2,2,2,1,0
2576,33,Male,High School,Swiggy,18189,42,4,2.9440391050126378,3,3,3,1,1
2577,44,Female,Postgraduate,Amazon Flex,22881,32,4,2.83643225722526,4,3,3,1,1
2578,41,Female,High School,Uber,39966,45,4,3.8113826491030256,4,4,3,0,1
2579,42,Male,Postgraduate,Amazon Flex,36676,24,4,3.219327314485942,4,3,3,1,1
2580,26,Female,Postgraduate,Freelancer,16748,31,3,2.6099693240628783,2,3,3,1,0
2581,47,Female,Diploma,Freelancer,27086,24,2,2.3710318608934946,2,3,2,0,0
2582,34,Other,Undergraduate,Upwork,32113,42,4,1.4028790931147872,3,3,3,1,1
2583,39,Female,Undergraduate,Uber,21470,26,4,2.8091613157846824,4,4,3,1,1
2584,29,Male,Diploma,Swiggy,33015,44,3,5.177228119420084,3,3,3,1,1
2585,48,Male,Diploma,Freelancer,45551,26,3,2.601178674685233,4,3,3,1,1
2586,29,Other,Diploma,Uber,23605,27,3,3.3814616013699332,4,3,4,0,1
2587,23,Female,Postgraduate,Uber,27223,29,2,1.8119341837601728,3,3,3,0,0
2588,32,Female,Diploma,Uber,28108,21,3,2.761447203829768,3,3,2,0,0
2589,23,Female,Diploma,Uber,35404,29,3,2.3833982184544498,2,3,3,0,0
2590,38,Female,Postgraduate,Swiggy,32510,20,2,2.620165692290556,2,2,2,1,0
2591,46,Female,Undergraduate,Freelancer,35919,45,2,4.03551377620305,2,2,2,0,0
2592,48,Male,Diploma,Swiggy,26832,26,4,2.4455592117412723,3,3,4,0,1
2593,49,Male,Diploma,Upwork,32474,38,3,4.865626317134341,3,3,4,1,1
2594,25,Other,High School,Uber,32289,24,4,5.660387857201392,4,3,3,1,1
2595,42,Female,Postgraduate,Upwork,34069,43,3,3.4389937414917675,4,3,4,0,1
2596,22,Female,Undergraduate,Uber,27434,50,2,4.03753135686881,2,2,2,0,0
2597,43,Male,Postgraduate,Freelancer,27374,30,3,3.37014124517891,4,4,3,1,1
2598,37,Female,Diploma,Freelancer,29084,29,2,3.825347772695109,3,2,3,0,0
2599,43,Male,High School,Amazon Flex,37665,44,4,2.441456462239058,3,4,4,1,1
2600,47,Male,Diploma,Uber,40578,29,3,3.4541198800220707,3,3,4,1,1
2601,27,Female,High School,Amazon Flex,29168,46,2,3.531756052213856,3,2,2,1,0
2602,49,Female,Diploma,Freelancer,36401,44,2,4.547781301284701,2,2,2,0,0
2603,40,Female,High School,Freelancer,34407,32,3,3.0568104735121766,4,3,3,1,1
2604,27,Male,Diploma,Amazon Flex,29096,21,2,3.3581792003876183,2,3,3,0,0
2605,38,Male,Diploma,Freelancer,33239,24,3,3.0862551142849264,3,3,3,1,0
2606,42,Male,High School,Uber,40703,48,2,3.0859139691953255,2,2,2,1,0
2607,46,Male,High School,Upwork,37268,38,4,2.9871935037184136,3,3,4,0,1
2608,24,Male,Diploma,Amazon Flex,32420,20,3,4.566836632416717,3,3,3,0,0
2609,40,Female,Postgraduate,Amazon Flex,35405,44,2,3.242820940458892,2,3,3,0,0
2610,41,Female,Postgraduate,Freelancer,32321,38,2,2.1165943148287947,2,2,3,1,0
2611,48,Female,High School,Freelancer,28262,51,3,4.604592743217061,4,4,3,0,1
2612,23,Female,Undergraduate,Freelancer,33359,39,3,3.584161786675252,4,4,3,1,1
2613,46,Other,High School,Freelancer,33221,36,4,2.670876743927095,4,3,3,0,1
2614,48,Female,Diploma,Upwork,15029,20,3,2.8722206827928045,2,2,2,0,0
2615,36,Male,Diploma,Uber,25705,48,3,2.825396776053658,2,3,2,1,0
2616,42,Male,High School,Uber,43722,49,4,4.010830050413427,3,3,3,1,1
2617,41,Female,High School,Uber,29325,29,2,2.5897413025824476,2,2,2,0,0
2618,22,Female,Postgraduate,Uber,30753,38,3,1.864701342612628,3,3,3,1,1
2619,30,Female,Undergraduate,Upwork,29720,53,3,3.3674460492663694,2,2,3,1,0
2620,45,Female,Undergraduate,Swiggy,33979,50,3,1.7421125559488384,3,4,3,0,1
2621,22,Female,Postgraduate,Amazon Flex,27108,21,3,2.531066156069214,2,3,2,1,0
2622,40,Male,High School,Uber,23459,20,3,1.042897316393942,2,2,2,0,0
2623,33,Female,High School,Amazon Flex,41399,52,2,1.7728349207002487,2,3,2,0,0
2624,46,Male,Diploma,Upwork,29341,26,4,3.999657627483797,4,4,3,0,1
2625,42,Male,Postgraduate,Freelancer,44281,32,3,3.028825605893766,3,4,3,1,1
2626,29,Male,Postgraduate,Swiggy,33736,43,3,3.3213414723000945,3,4,3,1,1
2627,25,Male,Postgraduate,Upwork,34112,43,3,3.8241641311334176,3,3,4,1,1
2628,25,Male,Diploma,Upwork,32085,47,3,5.051454024536983,3,3,4,0,1
2629,41,Male,Postgraduate,Upwork,32822,37,3,2.7689079414431594,3,4,4,1,1
2630,47,Male,Undergraduate,Uber,32931,34,4,0.6866539595404106,3,4,3,0,1
2631,46,Female,Undergraduate,Upwork,38443,38,3,3.046860511880311,4,4,3,0,1
2632,27,Female,High School,Upwork,32595,53,3,1.2712091415116646,3,4,3,1,1
2633,29,Other,Diploma,Uber,33678,40,4,5.202991827954243,4,3,3,0,1
2634,43,Male,Diploma,Uber,24499,29,3,2.0839478655004955,3,2,2,0,0
2635,36,Male,Postgraduate,Swiggy,44081,43,4,3.3164526476390277,4,3,4,0,1
2636,44,Female,High School,Swiggy,45117,53,2,2.882355238811412,2,3,2,1,0
2637,33,Female,High School,Freelancer,35586,27,3,4.736034338760618,3,3,3,0,1
2638,24,Other,Diploma,Swiggy,24760,52,2,3.5510065073606434,2,3,2,1,0
2639,37,Female,High School,Upwork,20572,20,3,2.584638258148746,3,4,4,0,1
2640,46,Male,Undergraduate,Amazon Flex,34031,48,3,2.4493855877878685,4,3,3,0,1
2641,32,Male,Diploma,Upwork,22805,29,3,3.262440559050771,2,3,2,0,0
2642,47,Female,High School,Amazon Flex,37033,34,4,2.0391787384196345,4,3,3,1,1
2643,41,Female,Undergraduate,Uber,36099,51,3,2.6065784415591193,3,3,4,0,1
2644,45,Male,Postgraduate,Amazon Flex,20280,43,3,3.911620954816527,2,3,2,1,0
2645,32,Male,Postgraduate,Freelancer,34612,54,3,3.7984555174725516,3,3,2,1,0
2646,23,Female,Postgraduate,Uber,20300,36,3,3.9074788266252405,2,2,3,0,0
2647,35,Male,Postgraduate,Freelancer,31144,54,3,1.4488897028403747,3,3,3,1,1
2648,35,Male,High School,Swiggy,30825,50,3,1.4916090249466225,2,2,3,1,0
2649,44,Other,Postgraduate,Freelancer,41596,41,2,4.4716453708828805,4,3,4,0,1
2650,27,Male,High School,Uber,26557,52,3,4.374871760262243,4,3,3,1,1
2651,42,Male,Diploma,Upwork,40129,23,3,3.3880288665221725,3,3,2,1,0
2652,49,Male,Undergraduate,Amazon Flex,25334,29,2,3.8585686760580296,2,2,2,1,0
2653,23,Female,Postgraduate,Uber,41303,44,4,5.223905377958173,4,4,4,1,1
2654,22,Male,Postgraduate,Amazon Flex,41894,46,4,3.6870337377990356,4,3,3,1,1
2655,23,Male,Undergraduate,Amazon Flex,31432,50,3,0.938004659385792,2,3,3,1,0
2656,45,Male,Diploma,Freelancer,31114,34,4,3.3803508447523454,4,4,4,1,1
2657,34,Female,Diploma,Swiggy,40527,43,3,4.021094351244085,4,3,4,1,1
2658,49,Female,High School,Freelancer,34656,31,3,3.802540900485093,3,3,3,0,1
2659,37,Male,Undergraduate,Upwork,34888,49,3,2.3903554072266373,4,4,3,0,1
2660,41,Female,Undergraduate,Freelancer,48885,31,3,2.7138088972947765,2,2,2,1,0
2661,24,Male,Postgraduate,Upwork,35165,29,3,3.5231056534903225,3,3,4,1,1
2662,22,Female,Postgraduate,Amazon Flex,27809,28,3,3.0716204783651677,4,3,3,0,1
2663,39,Female,High School,Amazon Flex,23733,41,4,3.9202051088766883,3,4,4,1,1
2664,29,Female,Postgraduate,Swiggy,27944,28,2,4.746102374554255,2,2,3,1,0
2665,39,Female,Diploma,Amazon Flex,30646,46,3,3.199837356122131,4,4,3,1,1
2666,32,Other,Diploma,Swiggy,40858,46,3,4.469524829611114,3,3,3,0,0
2667,23,Male,High School,Freelancer,33872,37,3,3.192383372675931,4,2,3,1,1
2668,28,Female,High School,Uber,21421,21,2,3.993614037065566,2,2,2,0,0
2669,37,Male,High School,Amazon Flex,28403,49,3,4.530469822499268,3,3,3,1,0
2670,41,Female,Postgraduate,Amazon Flex,41852,31,2,2.3793609245030627,1,2,2,1,0
2671,28,Female,High School,Freelancer,30976,39,2,1.9562433639039494,2,2,2,1,0
2672,26,Female,Postgraduate,Uber,37583,49,3,3.6642904150209077,4,4,3,1,1
2673,26,Female,Undergraduate,Uber,22308,38,2,1.786771210481642,3,3,2,1,0
2674,32,Female,High School,Amazon Flex,25782,24,3,3.191114121829211,4,4,4,1,1
2675,35,Male,Diploma,Uber,30854,30,4,2.7019664991463124,4,4,3,1,1
2676,36,Other,Postgraduate,Freelancer,29257,22,4,3.9483504474063706,4,4,3,1,1
2677,28,Female,Postgraduate,Uber,41908,42,3,3.6815884936432552,2,2,3,1,0
2678,44,Male,Undergraduate,Swiggy,31368,52,3,2.8185877237326373,2,3,3,1,0
2679,42,Other,Diploma,Uber,43061,44,2,2.9220911884948055,2,3,2,1,0
2680,25,Female,Postgraduate,Freelancer,47199,26,3,2.2118098598083193,3,3,3,0,0
2681,27,Male,Undergraduate,Upwork,20541,31,3,3.548385946932774,4,3,3,1,1
2682,47,Female,Postgraduate,Amazon Flex,26526,53,2,1.1636124782640365,2,3,2,1,0
2683,23,Female,High School,Swiggy,34663,49,3,2.731588853388874,2,3,2,0,0
2684,26,Female,Undergraduate,Amazon Flex,33976,45,3,2.5513998837910394,3,3,3,1,1
2685,31,Female,Postgraduate,Uber,24670,22,3,1.0069299709907957,2,3,3,1,0
2686,49,Other,High School,Upwork,31850,35,3,1.3459901499183258,3,2,2,1,0
2687,46,Female,Postgraduate,Amazon Flex,32673,23,2,4.774786629348247,3,3,3,0,0
2688,35,Male,Undergraduate,Freelancer,43263,37,2,3.7265039459871536,2,2,2,1,0
2689,25,Male,Postgraduate,Freelancer,39637,42,3,3.1573408053362857,3,3,3,0,1
2690,23,Female,Diploma,Swiggy,46148,20,4,3.923671663829218,3,4,4,1,1
2691,39,Other,Postgraduate,Swiggy,24479,48,2,3.981844504973591,2,3,3,0,0
2692,34,Female,Postgraduate,Upwork,28054,53,2,2.117295477416844,3,3,3,1,0
2693,26,Other,Postgraduate,Uber,26814,27,3,2.45664627385464,2,3,3,1,0
2694,36,Female,Diploma,Swiggy,31266,54,4,1.3300833475404685,3,3,3,0,1
2695,48,Female,Diploma,Uber,39754,46,2,1.963674421334964,3,3,2,1,0
2696,29,Female,Undergraduate,Freelancer,30263,54,3,2.6776682973851313,1,2,3,1,0
2697,25,Female,Diploma,Swiggy,30664,21,3,3.1098517273266237,3,2,2,1,0
2698,22,Female,Diploma,Amazon Flex,25645,50,3,4.099164132907344,3,4,4,1,1
2699,34,Male,Postgraduate,Upwork,33443,54,3,2.977580773026312,3,2,2,0,0
2700,47,Female,Diploma,Amazon Flex,35701,26,4,3.1024804382066153,3,3,4,1,1
2701,24,Female,Undergraduate,Uber,34944,53,3,2.71986448387522,3,4,3,1,1
2702,27,Female,Diploma,Freelancer,32888,28,3,3.1002365503116494,4,3,3,0,1
2703,41,Female,Undergraduate,Freelancer,26702,48,3,2.3426372745598227,2,3,2,0,0
2704,25,Female,Postgraduate,Uber,35886,32,4,4.393666213867538,3,3,4,0,1
2705,24,Male,Undergraduate,Freelancer,33626,20,3,2.532587273517589,3,3,3,1,0
2706,23,Male,Diploma,Upwork,27604,48,3,3.065640090066717,4,4,4,0,1
2707,39,Male,High School,Swiggy,33682,45,2,4.4012043952602555,3,3,2,0,0
2708,44,Female,Diploma,Freelancer,42312,31,4,3.8659170083569574,4,3,3,1,1
2709,28,Female,High School,Freelancer,35284,49,3,2.150392067068693,3,4,3,1,1
2710,43,Male,Diploma,Upwork,40889,26,3,1.5953588106670136,2,2,3,1,0
2711,26,Female,Postgraduate,Amazon Flex,27575,50,3,5.618364599547136,4,3,3,0,1
2712,44,Male,Postgraduate,Amazon Flex,37838,43,3,2.414737685582437,2,2,3,1,0
2713,28,Male,Undergraduate,Swiggy,29522,49,3,3.373918778039966,3,3,4,0,1
2714,48,Male,Undergraduate,Amazon Flex,33514,34,3,2.553729719449225,2,2,2,1,0
2715,27,Male,Postgraduate,Upwork,38298,24,2,2.5344712558718125,2,3,3,1,0
2716,43,Male,Diploma,Swiggy,29075,30,2,2.1148634869496634,2,2,2,0,0
2717,42,Male,Postgraduate,Swiggy,21339,47,2,2.122426908590833,3,2,2,0,0
2718,28,Female,Postgraduate,Upwork,40160,49,3,1.1402358583818843,4,4,3,1,1
2719,35,Female,High School,Swiggy,29798,52,1,4.485481502633013,2,2,2,0,0
2720,39,Female,High School,Uber,39247,25,4,4.532990908259473,4,3,4,1,1
2721,26,Female,Undergraduate,Freelancer,26925,21,3,2.5251136836345953,2,3,3,0,0
2722,36,Female,Undergraduate,Upwork,20696,41,3,4.657205143545653,4,4,3,1,1
2723,44,Male,Diploma,Swiggy,41581,45,2,2.6404362759561524,3,3,2,1,0
2724,45,Female,Postgraduate,Freelancer,29531,35,3,3.1010664671511643,4,3,3,1,1
2725,25,Male,Diploma,Freelancer,30419,38,2,3.4827200484093908,2,3,3,1,0
2726,23,Male,Undergraduate,Swiggy,36121,44,4,4.6970283225590475,4,3,3,0,1
2727,26,Female,Undergraduate,Swiggy,31364,29,3,3.547545441677423,3,4,4,1,1
2728,27,Female,High School,Amazon Flex,34640,50,3,4.03221749161075,4,3,3,0,1
2729,29,Female,Undergraduate,Upwork,28538,26,3,2.735849551523015,2,2,2,0,0
2730,39,Female,High School,Freelancer,25408,23,4,2.6014760923729767,3,4,3,0,1
2731,34,Male,Postgraduate,Amazon Flex,26093,40,3,2.2332026004185868,4,4,3,0,1
2732,34,Female,Undergraduate,Amazon Flex,30644,44,3,3.5312370645134834,2,3,3,1,0
2733,23,Female,Undergraduate,Swiggy,22801,28,4,4.350679877862871,4,4,4,1,1
2734,41,Male,High School,Amazon Flex,50912,35,4,2.7039844623280196,3,4,4,0,1
2735,43,Male,Undergraduate,Freelancer,30040,54,2,1.5684845711576814,2,3,3,0,0
2736,44,Male,Undergraduate,Upwork,30253,22,2,2.4363792758809577,2,2,3,1,0
2737,22,Male,Diploma,Amazon Flex,37466,33,4,4.56341679705019,4,3,3,1,1
2738,39,Female,Postgraduate,Swiggy,23385,49,3,2.8131175039610543,2,2,3,1,0
2739,46,Male,High School,Upwork,15313,47,3,2.1446019874989015,4,4,3,0,1
2740,47,Female,High School,Swiggy,35074,39,3,4.116331064037335,3,3,4,0,1
2741,45,Male,Undergraduate,Freelancer,43946,47,2,3.6407987219894276,2,2,3,1,0
2742,35,Female,High School,Upwork,28971,46,3,4.502943667382884,3,4,3,1,1
2743,34,Male,Undergraduate,Swiggy,22940,53,3,3.37971989289226,3,3,4,1,1
2744,32,Female,Diploma,Upwork,30843,52,3,0.47342256802973126,3,2,2,1,0
2745,22,Male,Diploma,Upwork,30740,31,4,2.4459149918263083,3,4,3,0,1
2746,43,Female,Postgraduate,Uber,36753,38,4,1.290043856304379,3,4,3,1,1
2747,34,Female,Diploma,Amazon Flex,28700,40,2,1.746347215801038,2,2,2,0,0
2748,44,Female,High School,Freelancer,38897,25,3,3.0726571470371815,4,4,4,1,1
2749,41,Male,Postgraduate,Amazon Flex,23671,45,2,3.420843982180507,2,3,2,1,0
2750,48,Female,Undergraduate,Upwork,46663,50,3,2.550022192420083,4,4,4,0,1
2751,49,Male,Postgraduate,Uber,32682,34,2,1.4325340952110137,2,3,2,1,0
2752,37,Female,Postgraduate,Freelancer,34452,27,3,3.8530151982901915,4,4,3,1,1
2753,37,Male,Undergraduate,Freelancer,35865,22,4,2.497775863316156,4,4,3,1,1
2754,40,Female,Undergraduate,Uber,27347,25,3,1.1319789015732808,2,3,3,0,0
2755,30,Female,Diploma,Freelancer,31960,47,3,3.5666220360260694,2,3,2,0,0
2756,40,Male,High School,Amazon Flex,37610,21,3,2.7258321153895553,4,3,3,1,1
2757,22,Male,Undergraduate,Freelancer,15935,46,3,1.575915421150532,3,3,3,1,0
2758,27,Female,Undergraduate,Amazon Flex,38884,47,3,0.4442699447237053,3,3,3,0,1
2759,44,Male,High School,Amazon Flex,36972,29,3,2.0172580267093085,2,3,2,0,0
2760,48,Male,Postgraduate,Upwork,31755,46,3,3.508811168721614,2,3,2,1,0
2761,25,Female,Undergraduate,Swiggy,39023,28,3,3.793611382393268,2,2,2,1,0
2762,39,Female,Diploma,Upwork,30803,37,2,0.2056951628415271,2,2,2,1,0
2763,44,Male,Postgraduate,Upwork,29681,40,3,4.253719803896515,3,4,3,1,1
2764,26,Male,Undergraduate,Upwork,30107,52,3,3.8753809052629844,4,4,4,0,1
2765,44,Female,Undergraduate,Swiggy,35568,26,2,1.5427243976581124,2,3,3,0,0
2766,45,Other,Postgraduate,Upwork,33180,34,3,3.2552340995589515,3,2,3,1,0
2767,25,Other,High School,Freelancer,42248,39,3,4.56585311193205,4,3,3,1,1
2768,37,Female,Diploma,Upwork,40765,52,3,3.2801278807676173,4,4,4,0,1
2769,23,Female,High School,Upwork,28441,53,3,2.9151612617832314,4,3,3,1,1
2770,45,Male,Postgraduate,Uber,30438,51,3,2.306584628386,4,4,3,1,1
2771,32,Female,Postgraduate,Swiggy,39967,44,2,3.0443083806849156,2,3,3,0,0
2772,29,Female,Undergraduate,Swiggy,46480,42,3,3.481341616252392,3,4,3,1,1
2773,48,Male,Undergraduate,Amazon Flex,31435,41,3,3.7602269218212125,3,3,3,1,0
2774,32,Male,Postgraduate,Amazon Flex,38696,40,4,2.924934818913945,3,4,3,1,1
2775,23,Male,Undergraduate,Freelancer,36299,37,2,1.4100488461329885,3,3,3,1,0
2776,35,Female,Undergraduate,Freelancer,40661,41,3,3.350652979505916,4,4,4,0,1
2777,49,Male,Undergraduate,Uber,30649,20,4,4.16493138034816,4,4,3,0,1
2778,39,Female,Postgraduate,Freelancer,24654,49,3,4.112450600996171,2,2,2,1,0
2779,34,Male,High School,Uber,27289,21,3,1.416320477492481,2,3,2,0,0
